tweet_id,text,class
"""1259016462812897280""","อาการน่าห่วงไม่แพ้ยุโรป! รัสเซียติดเชื้อต่อวันเกินหมื่นราย 
https://www.tnnthailand.com/content/39413 
#COVID_19 #COVID2019 #COVID19 #โควิด19 #ไวรัสโคโรนา #ไวรัสอู่ฮั่น #ไวรัสโคโรน่า #ไวรัสโคโรน่าสายพันธุ์ใหม่2019 #coronavirus #TNN #TNNThailand #TNNช่อง16 #TNNONLINE",1
"""1259011469162627072""","ยูเอ็นเผยแผนช่วยประเทศกลุ่มเสี่ยงสูงรับมือโควิด-19 ใช้งบประมาณราว 6.69 พันล้านดอลลาร์

#กรุงเทพธุรกิจ #กรุงเทพธุรกิจออนไลน์ #COVID19 #โควิด19 #โควิด_19 #COVID_19
https://www.bangkokbiznews.com/news/detail/879743 …",1
"""1259010054499557376""","วันนี้พบผู้ป่วยติดเชื้อรายใหม่เพิ่มขึ้น 4 ราย รวมผู้ติดเชื้อสะสม 3,004 ราย เสียชีวิตเพิ่ม 1 ราย รวมผู้เสียชีวิต 56 ราย #SanookNews #Sanook #ข่าววันนี้ #โควิด_19 #ไวรัสโคโรนา #โควิด19 #Covid_19 #COVID19 https://www.sanook.com/news/8129746/?utm_echo=echobox&utm_medium=Social&utm_source=Twitter#Echobox=1589005569 …",1
"""1259008297819975682""","เสีนชีวิต 1 คน ป่วยเพิ่ม 4 คน  โควิด-19  ในไทยสถานการณ์โควิด-19 ในไทย วันที่ 9 พ.ค.63 พบผู้ป่วย 3,004 คน เสียชีวิต 56 คน รักษาหายแล้ว 2,787 คน  #โควิด19 #NBT2HDnews #อยู่บ้านหยุดเชื้อเพื่อชาติ #COVID19 #Covid_19 #Thailand pic.twitter.com/RGdYhERRJLpic.twitter.com/6LNUa45InT",1
"""1259007694637166593""","‘WHO’ เรียกร้องวิจัยมากขึ้นหาต้นตอไวรัสโควิด-19 โดยกำลังเจรจากับทางการ #จีน เพื่อให้มีการส่งเจ้าหน้าที่เข้าทำการสอบสวนหาสัตว์ที่เป็นต้นตอการเกิดไวรัสโควิด-19 

#กรุงเทพธุรกิจ #กรุงเทพธุรกิจออนไลน์ #COVID19 #โควิด19 #โควิด_19 #COVID_19
https://www.bangkokbiznews.com/news/detail/879742 …",1
"""1259000146387333120""","เมลินดา เกตส์ ภรรยาของบิล เกตส์ และประธานร่วมของมูลนิธิบิลแอนด์เมลินดา เกตส์ ให้คะแนน D- สำหรับผลงานของรัฐบาลของ #ทรัมป์ ในการรับมือกับการแพร่ระบาดโควิด-19

#กรุงเทพธุรกิจ #กรุงเทพธุรกิจออนไลน์ #COVID19 #โควิด19 #โควิด_19 #COVID_19
https://www.bangkokbiznews.com/news/detail/879740 …",1
"""1258995329921318912""","รายงานสถานการณ์ #โควิด19 วันที่ 9 พฤษภาคม 2563 คนไทยติดเชื้อ covid-19 เพิ่มขึ้น 4 ราย ยอดสะสม 3,004 เสียชีวิตเพิ่ม 1 ราย รวม 56 ราย

อยู่บ้านมีปัญหาช่องปาก ...ทำไงดี?
ปรึกษาทันตแพทย์ออนไลน์ 24 ชม. 

ปรึกษาเลย http://bit.ly/2V95ACY 
#COVID19 #Covid_19 #COVID #coronaviruspic.twitter.com/yHwVPanotE",1
"""1258992528403189760""","สถานการณ์ผู้ติดเชื้อโควิด-19 ในประเทศไทย ประจำวันที่ 9 พ.ค.63 https://www.tnnthailand.com/content/39394 
#CPร่วมจับมือสู้Covid #COVID_19 #COVID2019 #COVID19 #โควิด19 #ไวรัสโคโรนา #ไวรัสอู่ฮั่น #ไวรัสโคโรน่า #ไวรัสโคโรน่าสายพันธุ์ใหม่2019 #coronavirus #TNN #TNNThailand #TNNช่อง16 #TNNONLINEpic.twitter.com/W12rk3n9am",1
"""1258985918972616705""","รับเช่าพระเครื่องใหม่-เก่าส่งรูปพระที่จะขายเข้าไลน์ได้ 24 ชม.รับเช่าถึงบ้านด้วยเงินสด
#รับเช่าพระ #พระบูชา #รับเหมาพระบ้าน #เราไม่ทิ้งกัน #โควิด_19 #โควิค19 #COVID19 #COVID2019 #Covid_19 #COVID #daradaily #ทวงคืนไทน์จากสารวัตร #ซื้อพระ #ขายพระ #7ครูชาติชั่ว #การบินไทยpic.twitter.com/h7XX0etkrX",0
"""1258985297380958208""","แถลงศูนย์ #โควิด19
ประจำวันที่ 9 พฤษภาคม 2563 11.30 น.

#ไม่ประมาทอย่าการ์ดตก
#โควิดー19 #Covid_19 #COVID19 #COVID2019 #coronavirus #ไวรัสโคโรนา #ยอดผู้ติดเชื้อpic.twitter.com/K4uRG4IZCJ",1
"""1258981292798025728""","แถลงศูนย์บริหารสถานการณ์โควิด-19(ศบค.)
( 9 พ.ค. 63 ) #โควิด19 #Covid_19 #COVIDー19 #COVID19 pic.twitter.com/tJ7VeA1PZB",1
"""1258980875498172416""","ศบค.เผยไทยติดเชื้อโควิดเพิ่ม 4 ราย เสียชีวิตเพิ่ม 1 ราย
https://www.tnnthailand.com/content/39394 
#CPร่วมจับมือสู้Covid #COVID_19 #COVID2019 #COVID19 #โควิด19 #ไวรัสโคโรนา #ไวรัสอู่ฮั่น #ไวรัสโคโรน่า #ไวรัสโคโรน่าสายพันธุ์ใหม่2019 #coronavirus #TNN #TNNThailand #TNNช่อง16 #TNNONLINE",1
"""1258979379457081344""","ไทย : #เราจะผ่านวิกฤตินี้ไปด้วยกัน

09.05.2020

ผู้ติดเชื้อ รายใหม่ +4

#โควิด19 #COVID19
#COVIDー19  #COVID_19
#ฝ่าวิกฤตโควิด19
#Thailand
#coronavirus
#เราต้องรอด #เราจะผ่านมันไปด้วยกัน
#เราไม่ทิ้งกัน #เราจะไม่ทิ้งกันpic.twitter.com/5GzBbWUSPa",1
"""1258979367750742017""","ศบค. แถลงพบผู้ติดเชื้อ ""โควิด-19"" รายใหม่เพิ่ม 4 ราย รวมยอดสะสม 3,004 ราย พบผู้เสียชีวิต 1 เพิ่ม ยอดผู้เสียชีวิตสะสม 56 ราย รักษาหายรวม 2,787 ราย 

#กรุงเทพธุรกิจ #กรุงเทพธุรกิจออนไลน์ #COVID19 #โควิด19 #โควิด_19 #COVID_19
https://www.bangkokbiznews.com/news/detail/879749 …",1
"""1258979298041401344""","สรุปสถานการณ์จากศูนย์ข้อมูล #โควิด19 - 9 พ.ค. 63 - 11.30 น.

- ผู้ป่วยสะสม 3,004 คน
- ผู้ป่วยใหม่ 4 คน
- กลับบ้าน 2,787 คน
- เสียชีวิตรวม 56 คน (+1 วันนี้) 

#Covid_19 #COVID19 pic.twitter.com/3fZ5DClBPF",1
"""1258969947373371392""","ขณะที่นานาประเทศทั่วโลกกำลังผ่อนคลายมาตรการล็อกดาวน์ หน่วยงานสาธารณสุขต่างก็ส่งเสียงเตือนเรื่องการติดเชื้อและเสียชีวิตระลอก 2 ที่หากระบาดอีก การติดเชื้อและเสียชีวิตจะมากขนาดไหน?

#กรุงเทพธุรกิจ #กรุงเทพธุรกิจออนไลน์ #COVID19 #โควิด19 #โควิด_19 #COVID_19
https://www.bangkokbiznews.com/news/detail/879734 …",1
"""1258969761733423104""","เช็ก! สิทธิ์รับเยียวยาเกษตรกร รอ ธ.ก.ส.เริ่มโอนเงินเข้า 15 พ.ค.นี้ 
#เงินเยียวยา5000 #เกษตรกร #เราไมทิ้งกัน #COVID19 #Covid_19
http://www.topicza.com/news107385.html?d=09052020&f=90589 …",1
"""1258969734986395649""","เช็ก! สิทธิ์รับเยียวยาเกษตรกร รอ ธ.ก.ส.เริ่มโอนเงินเข้า 15 พ.ค.นี้ 
#เงินเยียวยา5000 #เกษตรกร #เราไมทิ้งกัน #COVID19 #Covid_19
http://www.topicza.com/news107385.html?d=09052020&f=90589 …",1
"""1258968627627175936""","เช็ก! สิทธิ์รับเยียวยาเกษตรกร รอ ธ.ก.ส.เริ่มโอนเงินเข้า 15 พ.ค.นี้ 
#เงินเยียวยา5000 #เกษตรกร #เราไมทิ้งกัน #COVID19 #Covid_19
http://www.topicza.com/news107385.html?d=09052020&f=90589 …",1
"""1258967401808318466""","รัฐบาลทั่วโลกพยายามออกมาตรการเพื่อบรรเทาผลกระทบจาก #โควิด19 ตั้งแต่แจกเงินสด ไปจนถึงเตรียมเงินกู้ให้ธุรกิจ แต่ก็ไม่มีอะไรรับประกันว่าที่ทำอยู่เพียวพอหรือไม่

#Covid_19 #COVID19 #ข่าวจริง #สปริงนิวส์ #Springnews #ไวรัสโคโรนา #เยียวยา #เศรษฐกิจhttps://www.springnews.co.th/global/662022 ",1
"""1258967068147245062""","อัพเดทสถานการณ์ COVID-19 ณ วันที่ 9 พ.ค. 63

#ไวรัสปอดอักเสบ #โควิด19 #โคโรนาไวรัส #Covid_19 #COVID2019 #COVID19 #ไวรัสโคโรนาสายพันธุ์ใหม่2019 #coronavirus #ไวรัสโคโรนา #ไวรัสโคโรน่าสายพันธุ์ใหม่ #กรุงเทพธุรกิจ #กรุงเทพธุรกิจออนไลน์https://www.bangkokbiznews.com/news/detail/879736 …",1
"""1258967050543718402""","รัฐบาลทั่วโลกพยายามออกมาตรการเพื่อบรรเทาผลกระทบจาก #โควิด19 ตั้งแต่แจกเงินสดให้ประชาชน ไปจนถึงเตรียมเงินกู้ให้ภาคธุรกิจ แต่ก็ไม่มีอะไรรับประกันว่าที่ทำอยู่เพียวพอหรือไม่

#Covid_19 #COVID19 #coronavirus #ไวรัสโคโรนา #เยียวยา #เศรษฐกิจ
https://www.springnews.co.th/global/662022 ",1
"""1258964935276736512""",ทั่วโลกป่วยโควิด-19 สะสมทะลุ 4 ล้านคน เสียชีวิตกว่า 2.7 แสน สหรัฐฯ ติดเชื้อกว่า 1.3 ล้าน #SanookNews #Sanook #ข่าววันนี้ #โควิด_19 #ไวรัสโคโรนา #โควิด19 #Covid_19 #COVID19 https://www.sanook.com/news/8129471/?utm_echo=echobox&utm_medium=Social&utm_source=Twitter#Echobox=1588994694 …,1
"""1258962744327331840""","อันนี้เท่อ่าาา

https://bit.ly/2SOuRC6 
#ถูกบอกต่อ #ทวีตล่ม #หน้ากากอนามัย #workingfromhome #COVIDー19 #COVID19 #Covid_19",0
"""1258960826200973313""","คนไข้ถามอยู่บ้านเดียวกัน นั่งรถมาด้วยกัน ทำไมไปร้านอาหารต้องแยกโต๊ะ หมอธีระวัฒน์เผย ""หมอไม่ทราบจะบอกอย่างไร"" #SanookNews #Sanook #ข่าววันนี้ #โควิด_19 #ไวรัสโคโรนา #โควิด19 #Covid_19 #COVID19 https://www.sanook.com/news/8129382/?utm_echo=echobox&utm_medium=Social&utm_source=Twitter#Echobox=1588994320 …",0
"""1258951939431243776""","อัปเดต ล่าสุด เรื่องแนวทางการเปิด-ปิดภาคเรียน 

แบ่งการเรียนการสอนออกเป็น 2 เทอม แต่ละเทอมมีเวลาพักในเทอมที่ 1/2563 จำนวน 17 วัน และในภาคเรียนที่ 2/2563 จำนวน 37 วัน รวมทั้งสิ้น 54 วัน #Covid_19 #COVID19 pic.twitter.com/Hqj2hYRa0b",1
"""1258947632698802176""","WHO ชี้เป็นไปไม่ได้ที่จะมีวัคซีนโควิด-19 ก่อนสิ้นปี 64
https://www.tnnthailand.com/content/39374 
#COVID_19 #COVID2019 #COVID19 #โควิด19 #ไวรัสโคโรนา #ไวรัสอู่ฮั่น #ไวรัสโคโรน่า #ไวรัสโคโรน่าสายพันธุ์ใหม่2019 #coronavirus #TNN #TNNThailand #TNNช่อง16 #TNNONLINE",1
"""1258943253656657920""","สำรองห้องพักได้ที่ 044-077600 หรือ 080-3264695​
#MAHARACHHOSPITAL #COVID19 #HOTEL #ที่พักในโคราช #KORAT #SAVEKORAT #KORATน่าอยู่ #รีวิวโคราช #savedoctors #nurse #เราจะผ่านวิกฤตนี้ไปด้วยกัน #เราต้องรอด #เราจะผ่านมันไปด้วยกัน #สาธารณสุขศาสตร์ #Covid_19 pic.twitter.com/mii8Nau6CD",0
"""1258925808690688000""","เช็ก! สิทธิ์รับเยียวยา ""เกษตรกร"" รอ ธ.ก.ส.เริ่มโอนเงินเข้า 15 พ.ค.นี้!! อ่านรายละเอียดคลิกที่ -> http://www.topicza.com/news107385.html?d=09052020&f=91010 … #Covid_19 #COVID19 #COVIDpic.twitter.com/b5F3JSWUqf",1
"""1258925149736206337""",รีบเช็คสถานะ 'เราไม่ทิ้งกัน.com' ก่อนปิดรับ ยื่นทบทวนสิทธิ 10 พ.ค.นี้!! http://www.topicza.com/news107381.html?d=09052020&f=91010 … #โควิด19 #Covid_19 #COVID #COVID19 pic.twitter.com/mFAHzpKZyZ,1
"""1258924857451925504""","ของมันต้องมี กำลังฮิตดาราใส่กันเยอะ
แว่นพร้อมหน้ากาก อันละ70บาท
มีราคาส่งนะครับ
#โควิด19 #COVID19 #canadapost #Covid_19 #Covid2019TR #COVIDreliefIRS #หน้ากากอนามัย #หน้าคลุมหน้า #facemask #faceshields #ฝากร้านฟรี #ฝากขาย #ฝากขายฟรี #ฝากร้าน #ฝากร้านได้ #หน้ากากกันฝุ่น #หน้ากากใสpic.twitter.com/OTFJvdHtSg",0
"""1258908472550146048""","ทำเนียบขาวสะดุ้ง! โฆษกหญิงของไมค์ เพนช์ ติดเชื้อโควิด-19
https://www.tnnthailand.com/content/39366 
#COVID_19 #COVID2019 #COVID19 #โควิด19 #ไวรัสโคโรนา #ไวรัสอู่ฮั่น #ไวรัสโคโรน่า #ไวรัสโคโรน่าสายพันธุ์ใหม่2019 #coronavirus #TNN #TNNThailand #TNNช่อง16 #TNNONLINE",1
"""1258823836507627520""","#ที่วัดไข้ อินฟราเรดพร้อมส่ง
มีของไม่ใช่ตัวเเทนไม่ต้องผ่านคนกลาง // ของเพิ่งเข้ามา2วันค่ะ
นัดรับได้ค่ะ
ปล.ไม่ขายปลีกงับ
ราคา 1xxx ฿ ค่ะ
#โควิด_19 #โควิด19 #Covid_19 #COVID19 #CoronaCrisis #เครื่องวัดอุณหภูมิ #เครื่องวัดไข้ #เครื่องวัดอุณหภูมิแบบอินฟาเรดpic.twitter.com/Nx4h7Thw3p",0
"""1258803787122147328""","#ตู้ปันสุข​
คนไหนสามารถนำของมาแบ่งปันตั้งไว้ที่ตู้นี้​และคนไหนที่ขาดเหลืออะไรก็สามารถมาหยิบของที่ตัวเองต้องการไปใช้ได้ ใครต้องการอะไรหรืออยากแบ่งปันอะไรสามารถแวะมาได้
เส้นทาง​เลยบิวตี้แลนด์​ทางไปสี่แยกเขารัง
คิดจะให้อย่าไปสนผลที่จะเกิด
#Covid_19 #COVID19
#โควิด19pic.twitter.com/pnwT30NRuI",1
"""1258792526657576968""","""แพทย์ชาวจีน"" ชี้ เพศสัมพันธ์มีโอกาสเสี่ยงติด ""โควิด-19"" เพียงเล็กน้อย เพราะตรวจพบเชื้อไวรัสในสเปิร์ม เล็งหาวิธีป้องกันไม่ให้แพร่ระบาดเพิ่มขึ้น 

#กรุงเทพธุรกิจ #กรุงเทพธุรกิจออนไลน์ #COVID19 #โควิด19 #โควิด_19 #COVID_19
https://www.bangkokbiznews.com/news/detail/879722 …",1
"""1258789114138120192""","ของมันต้องมี กำลังฮิตดาราใส่กันเยอะ
แว่นพร้อมหน้ากาก อันละ70บาท
มีราคาส่งนะครับ
#โควิด19 #COVID19 #canadapost #Covid_19 #Covid2019TR #COVIDreliefIRS #หน้ากากอนามัย #หน้าคลุมหน้า #facemask #faceshields #ฝากร้านฟรี #ฝากขาย #ฝากขายฟรี #ฝากร้าน #ฝากร้านได้pic.twitter.com/lTbQVOQlXW",0
"""1258776168863395840""","ส่องน้ำใจ ""คนบันเทิง"" แจก ""สิ่งของ-อาหาร-เงินสด"" ช่วยคนไทยในช่วงวิกฤต ""โควิด-19"" รุมเร้า

#กรุงเทพธุรกิจ #กรุงเทพธุรกิจออนไลน์ #COVID19 #โควิด19 #โควิด_19 #COVID_19
https://www.bangkokbiznews.com/news/detail/879686 …",1
"""1258771910482989058""",ไม่มีใครหางานกันเลยหรอ  #Covid_19 #COVID19 #ร้อนเงิน #นักศึกษาร้อนเงิน #งานพาร์ทไทม์https://twitter.com/aekkawas/status/1258665334824812545 …,0
"""1258768036841975809""",ห่วงครัวเรือนใช้ไฟพุ่งช่วงรัฐมีมาตรการเยียวยาลดค่าไฟ อาจกระทบสภาพคล่อง3 การไฟฟ้า https://www.energynewscenter.com/%e0%b8%ab%e0%b9%88%e0%b8%a7%e0%b8%87%e0%b8%84%e0%b8%a3%e0%b8%b1%e0%b8%a7%e0%b9%80%e0%b8%a3%e0%b8%b7%e0%b8%ad%e0%b8%99%e0%b9%83%e0%b8%8a%e0%b9%89%e0%b9%84%e0%b8%9f%e0%b8%9e%e0%b8%b8%e0%b9%88%e0%b8%87/ … via @EnergyNewsCent1 #erc #egat #pea #mea #การไฟฟ้า #กฟน #กฟภ #กฟผ #ค่าเอฟที #เอฟที #ft #covid #covid19 #covid_19 #coronavirus #โควิด19 #โควิด19เราต้องรอด #โคโรน่า,0
"""1258766105683750912""","#เกาหลีใต้ เร่งสอบสวนการแพร่ระบาดของไวรัสโคโรนาชุดใหม่ ศูนย์กลางอยู่ในย่านไนท์คลับ “อิแทวอน” กลางกรุงโซล

#กรุงเทพธุรกิจ #กรุงเทพธุรกิจออนไลน์ #COVID19 #โควิด19 #โควิด_19 #COVID_19
https://www.bangkokbiznews.com/news/detail/879677 …",1
"""1258765502697967616""",สวัสดีค่ะ วันนี้เราจะมาถวายผ้าปิดจมูกสำหรับพระสงฆ์ วัดไหนขาดแคลน ผ้าปิดจมูก  เพื่อนๆแจ้งชื่อวัดไว้ได้นะคะ  พอดีเราอยากร่วมถวาย #โควิด19 #COVIDー19 #Covid_19 #COVID19 #ทวิตดีคนรีน้อยpic.twitter.com/qhlK9yJqi9,0
"""1258753615100907520""","พร้อมส่งครับ หน้ากาก Unicharm 3D แพ็ค 4 ชิ้น แพ็คละ 160 บาท สำหรับทุกท่านที่อาทิตย์หน้าต้องออกไปทำงานครับ
Line : kimmicks

#unicharm #หน้ากากอนามัย #หน้ากากอนามัยพร้อมส่ง #หน้ากากอนามัยญี่ปุ่น #Unicharm #หน้ากาก3d #แมส #Covid_19 #COVID19 #unicharm3dmask #unicharmmask #ยูนิชาร์มpic.twitter.com/BNlC8k9ydM",0
"""1258749343009345537""","#เกษตรแบ่งปัน : ม.เกษตรฯ มีข้าวฟรี!!

#เราจะผ่านวิกฤตินี้ไปด้วยกัน
#โควิด19 #COVID19
#COVIDー19  #COVID_19
#ฝ่าวิกฤตโควิด19
#Thailand
#coronavirus
#เราต้องรอด #เราจะผ่านมันไปด้วยกัน
#เราไม่ทิ้งกัน #เราจะไม่ทิ้งกันpic.twitter.com/l2ep1DFlvs",1
